"Product Code","Product Name",Variant,Expected,Counted
70010,"Korean 5. Bone 20cm",,0.0000,
70011,"Korean 6.Bone 25cm",,0.0000,
70012,"Korean 11.Tuna Stick",,0.0000,
70013,"Korean 13.Chicken Shred",,0.0000,
70014,"Korean 14.Beef Strip",,0.0000,
70015,"Korean 15.Snow Chicken",,0.0000,
70016,"Korean 17.Japanese Fish",,0.0000,
70017,"Korean 18.Mackerel Fish",,0.0000,
70018,"Korean 19.Duck Liver",,0.0000,
70019,"Korean 20.Chicken Liver",,0.0000,
70020,"Korean 25.Chicken&Milk Cookie",,0.0000,
70365,"Dog Chew ឆ្អឹង5cm",,0.0000,
70366,"Dog Chew ឆ្អឹង7cm",,0.0000,
70367,"Dog Chew ឆ្អឹងគួច6cm",,0.0000,
70487,"Korean 26. សាច់ក្តាម Crab Stick",,0.0000,
70569,"Dog Chew 20cm Milk Bone",,0.0000,
70570,"Dog Chew 12cm Milk Bone",,0.0000,
70571,"Dog Chew 6cm Milk Bone",,0.0000,
70572,"Dog Chew 20cm Beef Bone",,0.0000,
70573,"ដើមស្បែកគោ23cm Stick",,0.0000,
70574,"ដើមស្បែកគោគ្រប់ពណ៌​ Stick",,0.0000,
70575,"Dog Chew ឆ្អឹងស្បែកគោ​15cm",,0.0000,
70576,"Korea 27.ឆ្អឹងស្បែកគោ15cm",,0.0000,
70577,"Korea 28.ឆ្អឹងសទឺកដោះគោ25cm",,0.0000,
70578,"Hotdog 100ដើម សាច់គោ",,0.0000,
70579,"Hotdog 100ដើម សាច់មាន់",,0.0000,
70592,"Dog Chew ឆ្អឹង12cm",,0.0000,
70665,"Hotdog 100ដើម លាយ",,0.0000,
70666,"Hotdog 30ដើម សាច់មាន់",,0.0000,
70667,"Hotdog 30ដើម សាច់គោ",,0.0000,
70668,"Hotdog 30ដើម លាយ",,0.0000,
70846,"មែកដើមផ្លែប៉ោម Apple Branch",,0.0000,
70871,"ham ham នំមូលស្រួយទឹកដោះពពែ",,0.0000,
70872,"នំ Good Boy",,0.0000,
70875,ផ្ទះកណ្តុររូបគោ,,0.0000,
70917,"Ham Ham នំស្រួយពងមាន់",,0.0000,
70927,"ខ្សែ7ពណ៍ ខ្សែមូល  7 color",,5.0000,
71288,"ជីឆ្មារកំប៉ុងធំ Catnip",,26.0000,
71331,"ចំណីដើមគ្រាម​ ស្មៅធីម៉ូសុី Timothy",,4.0000,
71332,"ចំណីដើមគ្រាម​ អំពៅ",,5.0000,
71333,"ចំណីដើមគ្រាម​​ ការ៉ុត",,5.0000,
71334,"ចំណីដើមគ្រាម​ ដុំស្មៅធីម៉ូសុី Timothy",,10.0000,
71335,"នំគ្រាម​ បន្លែគ្រប់មុខ",,7.0000,
71336,"នំគ្រាម​ 3រសជាតិ",,0.0000,
71400,"Ham Ham នំសាល់ម៉ុន",,0.0000,
71525,"ដុំស្មៅ Grass Ball",,10.0000,
8009470013017,"Monge Tuna",,8.0000,
8009470013031,"Monge Chicken Vegetable",,8.0000,
8009470013048,"Monge Duck",,8.0000,
8009470013062,"Monge Chicken",,8.0000,
8009470013093,"Monge Pork",,8.0000,
8009470013109,"Monge Fish",,8.0000,
811085031328,"Happi Doggy Honey",,0.0000,
