"Product Code","Product Name",Variant,Expected,Counted
70455,ថាសបាល់វិល3ជាន់,,18.0000,
71205,ដុំឈើទន្សាយជុះ,,10.0000,
8809004451595,"Budle សាប៊ូអង្កែរ",,13.0000,
8809004459348,"Budle សាប៊ូបញ្ហាស្បែក",,5.0000,
8809004459355,"Budle សាប៊ូអង្កែរ",,0.0000,
8809004459423,"Budle ស្ព្រៃត្នោត Baby Powder Spray កំចាត់ក្លិន",,8.0000,
8809004459751,"Budle សាប៊ូទូទៅ General Shampoo",,19.0000,
8809004459768,"Budle សាប៊ូកូនឆ្កែ Puppy Shampoo",,14.0000,
8809058114798,"Good Puppyស្ព្រៃកូរ៉េចំណាំកន្លែងជុះ",,0.0000,
8809308520034,"Budle ឈុតថ្នាំដុសធ្មេញ",,0.0000,
8809308520737,"Budle ស្ព្រៃបៃតង Jasmin Spray កំចាត់ក្លិន",,0.0000,
8809308520744,"Budle ស្ព្រៃស្វាយ Lavender Spray កំចាត់ក្លិន",,20.0000,
8809308527590,"Budle ស្ព្រៃទឹកក្រូច Grapefruit Sprayកំចាត់ក្លិន",,0.0000,
8809308527606,"Budle ស្ព្រៃខៀវ Action Spray កំចាត់ក្លិន",,0.0000,
8850238010416,"Sleeky លឿង សាប៊ូចៃដង្កែ",,0.0000,
8850238010423,"Sleeky បៃតង សាប៊ូកូនឆ្កែ",,0.0000,
8850238010430,"Sleeky ផ្កាឈូក ឆ្កែរោមវែង",,0.0000,
8850238010850,"Sleeky Dried Shampoo Dog",,3.0000,
8850238010874,"Sleeky Deodorant",,23.0000,
8850238025519,"Buddy Bedding Sand",,13.0000,
8850238050115,"565 សាប៊ូចៃដបខ្មៅ",,0.0000,
8850238050214,"565 ស្ព្រៃចៃដបខ្មៅ",,0.0000,
8850238070526,"Hobby Dog Orange 500ml",,12.0000,
8850238070625,"Hobby Dog Green 500ml",,12.0000,
8850238070724,"Hobby Dog Puppy 500ml",,0.0000,
8850238070823,"Hobby Dog Blue 500ml",,12.0000,
8850238070922,"Hobby Dog Red 500ml",,12.0000,
8850238071516,"Hobby Long Hair Cat Shampoo",,30.0000,
8850238071523,"Hobby Cat Pink 500ml",,6.0000,
8850238071615,"Hobby Short Hair Cat Shampoo",,12.0000,
8850238071622,"Hobby Cat Purple 500ml",,5.0000,
8850238095529,"COCO Kat Cat Yellow",,12.0000,
8850238095628,"COCO Kat Cat Blue",,12.0000,
8850238095727,"COCO Kat Cat Pink",,10.0000,
8850238100131,"Sleeky ខៀវ សាប៊ូឆ្កែរោមស",,0.0000,
8850292410115,"150ml-Bearing ម្ស៉ៅកំចាត់ចៃ Tick&Flee Powder",,0.0000,
