Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,HSN Code,Secondary Name,Details,Invoice Details,Supplier Name,Supplier Part No,Supplier Price,Supplier 2 Name,Supplier 2 Part No,Supplier 2 Price,Supplier 3 Name,Supplier 3 Part No,Supplier 3 Price,Supplier 4 Name,Supplier 4 Part No,Supplier 4 Price,Supplier 5 Name,Supplier 5 Part No,Supplier 5 Price
2XL-អាវផ្កាឈូក Pink Shirt,70326,code128,,Cloth,pcs,pcs,pcs,1.35,3,,,,70326.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
S-អាវ Mickey ,70327,code128,,Cloth,pcs,pcs,pcs,1.57,3,,,,70327.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-អាវ Mickey ,70328,code128,,Cloth,pcs,pcs,pcs,1.57,3,,,,70328.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-អាវ Mickey ,70329,code128,,Cloth,pcs,pcs,pcs,1.57,3,,,,70329.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
XL-អាវ Mickey ,70331,code128,,Cloth,pcs,pcs,pcs,1.57,3,,,,70331.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2XL-អាវ Mickey ,70332,code128,,Cloth,pcs,pcs,pcs,1.57,3,,,,70332.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
កាបូបអង្គុយក្នុងឡាន Car Seat Bag,70333,code128,,Daily Used,pcs,pcs,pcs,4.65,11,,,,70333.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ខ្សាច់សណ្តែកឆ្មារជុះ  Cat Tofu Sand,70335,code128,,Daily Used,pcs,pcs,pcs,2.1,4.5,,,,70335.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
បង្គន់ឆ្មារ2ពណ៌ Cat Toilet,70336,code128,,Daily Used,pcs,pcs,pcs,3.4,9,,,,70336.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ចានផ្អៀងមានត្រចៀក Ear Bowl,70337,code128,,Daily Used,pcs,pcs,pcs,2.32,4,,,,70337.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
XS-អាវរូបឆ្មារ​ Cat Printed Shirt,70339,code128,,Cloth,pcs,pcs,pcs,0.55,2,,,,70339.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
S-អាវរូបឆ្មារ​ Cat Printed Shirt,70340,code128,,Cloth,pcs,pcs,pcs,0.55,2,,,,70340.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-អាវរូបឆ្មារ​ Cat Printed Shirt,70341,code128,,Cloth,pcs,pcs,pcs,0.55,2,,,,70341.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-អាវរូបឆ្មារ​ Cat Printed Shirt,70342,code128,,Cloth,pcs,pcs,pcs,0.55,2,,,,70342.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
XL-អាវរូបឆ្មារ​ Cat Printed Shirt,70343,code128,,Cloth,pcs,pcs,pcs,0.55,2,,,,70343.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXL-អាវរូបឆ្មារ​ Cat Printed Shirt,70344,code128,,Cloth,pcs,pcs,pcs,0.55,2,,,,70344.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
XS-អាវរូបគីគី​ Dog Printed Shirt,70345,code128,,Cloth,pcs,pcs,pcs,0.55,2,,,,70345.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
S-អាវរូបគីគី​ Dog Printed Shirt,70346,code128,,Cloth,pcs,pcs,pcs,0.55,2,,,,70346.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-អាវរូបគីគី​ Dog Printed Shirt,70347,code128,,Cloth,pcs,pcs,pcs,0.55,2,,,,70347.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-អាវរូបគីគី​ Dog Printed Shirt,70348,code128,,Cloth,pcs,pcs,pcs,0.55,2,,,,70348.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
XL-អាវរូបគីគី​ Dog Printed Shirt,70349,code128,,Cloth,pcs,pcs,pcs,0.55,2,,,,70349.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXL-អាវរូបគីគី​ Dog Printed Shirt,70350,code128,,Cloth,pcs,pcs,pcs,0.55,2,,,,70350.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
XS-ឈុតរូបដំរី,70351,code128,,Cloth,pcs,pcs,pcs,2.15,4.5,,,,70351.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
S-ឈុតរូបដំរី,70352,code128,,Cloth,pcs,pcs,pcs,2.15,4.5,,,,70352.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-ឈុតរូបដំរី,70353,code128,,Cloth,pcs,pcs,pcs,2.15,4.5,,,,70353.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-ឈុតរូបដំរី,70354,code128,,Cloth,pcs,pcs,pcs,2.15,4.5,,,,70354.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
XL-ឈុតរូបដំរី,70355,code128,,Cloth,pcs,pcs,pcs,2.15,4.5,,,,70355.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXL-ឈុតរូបដំរី,70356,code128,,Cloth,pcs,pcs,pcs,2.15,4.5,,,,70356.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
XS-ឈុតបេះដូង,70357,code128,,Cloth,pcs,pcs,pcs,1.54,4.5,,,,70357.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
S-ឈុតបេះដូង,70358,code128,,Cloth,pcs,pcs,pcs,1.54,4.5,,,,70358.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-ឈុតបេះដូង,70359,code128,,Cloth,pcs,pcs,pcs,1.54,4.5,,,,70359.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
