Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,HSN Code,Secondary Name,Details,Invoice Details,Supplier Name,Supplier Part No,Supplier Price,Supplier 2 Name,Supplier 2 Part No,Supplier 2 Price,Supplier 3 Name,Supplier 3 Part No,Supplier 3 Price,Supplier 4 Name,Supplier 4 Part No,Supplier 4 Price,Supplier 5 Name,Supplier 5 Part No,Supplier 5 Price
Royal Canin Maxi Puppy 1kg,3182550402460,code128,,Food,pcs,pcs,pcs,7.3,9,,,,3182550402460.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kitten 400g Royal Canin,3182550702379,code128,,Food,pcs,pcs,pcs,4.5,5.5,,,,3182550702379.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kitten 2Kg Royal Canin,3182550702423,code128,,Food,pcs,pcs,pcs,18.7,20,,,,3182550702423.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royal Canine Kitten 4kg,3182550702447,code128,,Food,pcs,pcs,pcs,29.48,35,,,,3182550702447.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indoor Adult Cat 2Kg Royal Canin,3182550704625,code128,,Food,pcs,pcs,pcs,19.75,21,,,,3182550704625.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mother & Baby Cat 400g Royal Canin,3182550707305,code128,,Food,pcs,pcs,pcs,5.4,5.5,,,,3182550707305.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mother & Baby Cat 2kg Royal Canin,3182550707312,code128,,Food,pcs,pcs,pcs,19.35,21,,,,3182550707312.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royal Canine Mother Baby 4kg,3182550707329,code128,,Food,pcs,pcs,pcs,33.23,37,,,,3182550707329.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medium Puppy 4Kg Royal Canin,3182550708180,code128,,Food,pcs,pcs,pcs,28.71,30,,,,3182550708180.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medium Adult 4Kg Royal Canin,3182550708197,code128,,Food,pcs,pcs,pcs,25.28,27,,,,3182550708197.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
RC Poodle Adult 500g ,3182550716826,code128,,Food,pcs,pcs,pcs,7.2,8.5,,,,3182550716826.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mini Adult 1.5kg Royal Canin,3182550727389,code128,,Food,pcs,pcs,pcs,14.94,16,,,,3182550727389.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poodle Adult 1.5Kg Royal Canin,3182550743174,code128,,Food,pcs,pcs,pcs,17,20,,,,3182550743174.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pug Adult 1.5Kg Royal Canin,3182550752404,code128,,Food,pcs,pcs,pcs,18.19,19,,,,3182550752404.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
RC Poodle Puppy 500g ,3182550765190,code128,,Food,pcs,pcs,pcs,7.2,8.5,,,,3182550765190.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poodle Puppy 1.5Kg Royal Canin,3182550765213,code128,,Food,pcs,pcs,pcs,18.25,20,,,,3182550765213.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dog Gastrointestinal 2kg Royal Canine ,3182550771054,code128,,Food,pcs,pcs,pcs,23.81,23.8,,,,3182550771054.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mini Starter 1Kg Royal Canin,3182550778657,code128,,Food,pcs,pcs,pcs,10.24,14,,,,3182550778657.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mini Starter 3Kg Royal Canin,3182550778671,code128,,Food,pcs,pcs,pcs,24.2,32.5,,,,3182550778671.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pug Puppy 1.5Kg Royal Canin,31825507813082,code128,,Food,pcs,pcs,pcs,19.91,20,,,,31825507813082.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mini Puppy 15kg Royal Canin,3182550782388,code128,,Food,pcs,pcs,pcs,64.6,80,,,,3182550782388.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medium Puppy 16kg Royal Canin ,3182550803229,code128,,Food,pcs,pcs,pcs,73,80,,,,3182550803229.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medium Adult 16kg Royal Canin,3182550803342,code128,,Food,pcs,pcs,pcs,72,80,,,,3182550803342.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maxi Puppy 16kg Royal Canin,3182550803359,code128,,Food,pcs,pcs,pcs,73,80,,,,3182550803359.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maxi Adult 16kg Royal Canin,3182550803373,code128,,Food,pcs,pcs,pcs,72,80,,,,3182550803373.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puppy  Gastrointestinal 1kg Royal Canine ,3182550815512,code128,,Food,pcs,pcs,pcs,14.51,16,,,,3182550815512.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mini Puppy 500g Royal Canin,3182550838344,code128,,Food,pcs,pcs,pcs,5.4,7,,,,3182550838344.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mini Puppy 1.5Kg Royal Canin,3182550838351,code128,,Food,pcs,pcs,pcs,15.68,17,,,,3182550838351.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mini Puppy 3Kg Royal Canin,3182550838368,code128,,Food,pcs,pcs,pcs,27.32,32.5,,,,3182550838368.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mini Adult 3kg Royal Canin,3182550879897,code128,,Food,pcs,pcs,pcs,27.88,29,,,,3182550879897.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kitten Gastrointestinal 2 kg Royal Canine ,3182550906258,code128,,Food,pcs,pcs,pcs,26.93,27,,,,3182550906258.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starter 4kg Royal Canine ,3182550932707,code128,,Food,pcs,pcs,pcs,45.08,46.5,,,,3182550932707.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mini Starter 3Kg Royal Canin,3182550933346,code128,,Food,pcs,pcs,pcs,23.8,32.5,,,,3182550933346.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belle France Dog Beef,3258561270012,code128,,Food,pcs,pcs,pcs,1.06,1.5,,,,3258561270012.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belle France Dog Chicken,3258561270036,code128,,Food,pcs,pcs,pcs,1.06,1.5,,,,3258561270036.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belle France Dog Lamb,3258561270050,code128,,Food,pcs,pcs,pcs,1.06,1.5,,,,3258561270050.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belle France Cat Beef,3258561270500,code128,,Food,pcs,pcs,pcs,0.53,1,,,,3258561270500.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belle France Cat Salmon,3258561270562,code128,,Food,pcs,pcs,pcs,0.53,1,,,,3258561270562.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virbac  Epiotic,3597133075755,code128,,Shampoo,pcs,pcs,pcs,10.4,14.5,,,,3597133075755.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virbac Megaderm 4ml,3597133077650,code128,,Medicine,pcs,pcs,pcs,0.49,0.7,,,,no_image.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
NexGard Spectra 15-30kg,3661103067375,code128,,Medicine,pcs,pcs,pcs,29,35,,,,3661103067375.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
NexGard Spectra 7.5-15kg,3661103067382,code128,,Medicine,pcs,pcs,pcs,26.4,31,,,,3661103067382.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
NexGard Spectra 3.5-7.5Kg,3661103067399,code128,,Medicine,pcs,pcs,pcs,24.7,30,,,,3661103067399.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
NexGard Spectra 2-3.5KG,3661103067405,code128,,Medicine,pcs,pcs,pcs,20.3,25,,,,3661103067405.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
NexGard Spectra 30-60kg,3661103067412,code128,,Medicine,pcs,pcs,pcs,29.6,37,,,,3661103067412.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmartHeart Roast Beef Dog Food 20KG,3850477810204,code128,,Food,pcs,pcs,pcs,32.5,35,,,,3850477810204.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVY Dog Shampoo Red,40091001,code128,,Shampoo,pcs,pcs,pcs,1.48,3,,,,40091001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVY Dog Shampoo Orange,40091002,code128,,Shampoo,pcs,pcs,pcs,1.48,3,,,,40091002.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
