Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,HSN Code,Secondary Name,Details,Invoice Details,Supplier Name,Supplier Part No,Supplier Price,Supplier 2 Name,Supplier 2 Part No,Supplier 2 Price,Supplier 3 Name,Supplier 3 Part No,Supplier 3 Price,Supplier 4 Name,Supplier 4 Part No,Supplier 4 Price,Supplier 5 Name,Supplier 5 Part No,Supplier 5 Price
ប្រឡៅក 1$,00000,code128,,,pcs,pcs,pcs,0.3,1,,,,00000.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royal Canine Medium Adult 1kg,00001,code128,,,pcs,pcs,pcs,4.5,7,,,,00001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royal Canine Maxi Puppy 1kg,00002,code128,,,pcs,pcs,pcs,4.6,8.25,,,,00002.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royal Canine Maxi Adult 1kg,00003,code128,,,pcs,pcs,pcs,4.5,7,,,,00003.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ដងជប់វែង,018801,code128,,,pcs,pcs,pcs,0.7,2.5,,,,018801.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
តុក្កតា កវែង,032232,code128,,,pcs,pcs,pcs,1.32,3,,,,no_image.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arm &Hammer Cat Litter Deodorizer,033200150206,code128,,,pcs,pcs,pcs,3.2,6,,,,033200150206.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ខ្សែទាញរាងមនុស្ស,034445/3,code128,,,pcs,pcs,pcs,1.7,4,,,,034445/3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breath Bites Chicken,0671875797045,code128,,,pcs,pcs,pcs,1.05,1.75,,,,0671875797045.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breath Bites Beef,0671875797052,code128,,,pcs,pcs,pcs,1.05,1.75,,,,0671875797052.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breath Bites Lamb,0671875797069,code128,,,pcs,pcs,pcs,1.05,1.75,,,,0671875797069.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breath Bites Salmon,0671875797076,code128,,,pcs,pcs,pcs,1.05,1.75,,,,0671875797076.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breath Bites Seafood,0671875797083,code128,,,pcs,pcs,pcs,1.05,1.75,,,,0671875797083.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breath Bites Tuna,0671875797090,code128,,,pcs,pcs,pcs,1.05,1.75,,,,0671875797090.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kanimal Rabbit Shampoo,0745760629497,code128,,,pcs,pcs,pcs,3.4,5,,,,no_image.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kanimal Cat Shampoo Kitten,0745760629701,code128,,,pcs,pcs,pcs,3,4.5,,,,0745760629701.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kanimal Dog Shampoo Puppy,0745760629916,code128,,,pcs,pcs,pcs,3.1,4.5,,,,0745760629916.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kanimal Dog Shampoo Deodorizing,0745760629947,code128,,,pcs,pcs,pcs,3.1,4.5,,,,0745760629947.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Holistic Dental Chew Milk,0763163284327,code128,,,pcs,pcs,pcs,0.5,1.5,,,,0763163284327.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Holistic Dental Chew Mint,0763163284334,code128,,,pcs,pcs,pcs,0.5,1.5,,,,0763163284334.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Holistic Dental Chew Milk Tea,0780348002187,code128,,,pcs,pcs,pcs,0.5,1.5,,,,0780348002187.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davis Baking Soda,087717900496,code128,,,pcs,pcs,pcs,11.25,15,,,,087717900496.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davis Chlorhexidine,087717907181,code128,,,pcs,pcs,pcs,11.25,15,,,,087717907181.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davis Maximum Chlorhexidine,087717907228,code128,,,pcs,pcs,pcs,12.75,17,,,,087717907228.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davis Keto,087717907471,code128,,,pcs,pcs,pcs,12,16,,,,087717907471.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Big-ស្ព្រៃបាញ់លើមុខរបួស Nano Spray,11111,code128,,,pcs,pcs,pcs,4.5,7,,,,11111.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small-ស្ព្រៃបាញ់លើរបួស Nano Spray,11112,code128,,,pcs,pcs,pcs,2.7,4.5,,,,11112.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dog-គ្រីមកំចាត់កមរមាស់​ Scabol,11113,code128,,,pcs,pcs,pcs,1.66,4,,,,11113.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cat-គ្រីមកំចាត់កមរមាស់ Scabol,11114,code128,,,pcs,pcs,pcs,2.5,4,,,,11114.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pink ប្រឡៅកមានខ្សែបណ្តើរ ,1203021015,code128,,,pcs,pcs,pcs,1.3,3.5,,,,no_image.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blue ប្រឡៅកមានខ្សែបណ្តើរ ,1203021016,code128,,,pcs,pcs,pcs,1.3,3.5,,,,no_image.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grey ប្រឡៅកមានខ្សែបណ្តើរ ,1203021017,code128,,,pcs,pcs,pcs,1.3,3.5,,,,no_image.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple ប្រឡៅកមានខ្សែបណ្តើរ ,1203021029,code128,,,pcs,pcs,pcs,1.3,3.5,,,,no_image.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
Black ប្រឡៅកមានខ្សែបណ្តើរ ,1203101540,code128,,,pcs,pcs,pcs,1.3,3.5,,,,no_image.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brown ប្រឡៅកមានខ្សែបណ្តើរ ,1203101553,code128,,,pcs,pcs,pcs,1.3,3.5,,,,no_image.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green ប្រឡៅកមានខ្សែបណ្តើរ ,1203101554,code128,,,pcs,pcs,pcs,1.3,3.5,,,,no_image.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
Free Cat Royal Canin,12345,code128,,,pcs,pcs,pcs,0,0,,,,12345.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Free Dog Royal Canin,123455,code128,,,pcs,pcs,pcs,0,0,,,,123455.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ឆ្អឹង Daddy Dog 30cm,14121000,code128,,,pcs,pcs,pcs,5.93,8.5,,,,14121000.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ឆ្អឹង Daddy Dog 10cm,1441000,code128,,,pcs,pcs,pcs,6.2,8.5,,,,1441000.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ឆ្អឹង Daddy Dog 20cm,1481000,code128,,,pcs,pcs,pcs,6.2,8.5,,,,1481000.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ប្រឡៅតុក្កតាកណ្តឹងតូច,150150,code128,,,pcs,pcs,pcs,0.7,1.5,,,,no_image.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daddy Dog ឆ្អឹងស្បែកគោ 10cm,1541000,code128,,,pcs,pcs,pcs,5.34,7.5,,,,1541000.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daddy Dog ឆ្អឹងស្បែកគោ 15cm,1561000,code128,,,pcs,pcs,pcs,5.34,7.5,,,,1561000.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ma Mah Herb Shampoo,1.56443E+12,code128,,,pcs,pcs,pcs,4.2,6,,,,1564426354916.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.6mm ប្រឡៅច្រវ៉ាក់,181201,code128,,,pcs,pcs,pcs,0.34,2,,,,181201.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2mm ប្រឡៅច្រវ៉ាក់,181202,code128,,,pcs,pcs,pcs,0.42,2.5,,,,181202.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
3mm ប្រឡៅច្រវ៉ាក់,181203,code128,,,pcs,pcs,pcs,0.54,3,,,,181203.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
4mm ប្រឡៅច្រវ៉ាក់,181204,code128,,,pcs,pcs,pcs,0.8,3,,,,181204.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juicy Bite Yellow,1.88594E+13,code128,,,pcs,pcs,pcs,0.38,0.75,,,,18859387701173.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juicy Bite Blue,1.88594E+13,code128,,,pcs,pcs,pcs,0.38,0.75,,,,18859387701180.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juicy Bite Purple,1.88594E+13,code128,,,pcs,pcs,pcs,0.37,0.75,,,,18859387701197.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juicy Bite Green,1.88594E+13,code128,,,pcs,pcs,pcs,0.37,0.75,,,,18859387701203.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-អាវលឿង Cute Baby,2011SXSL5932HX14,code128,,,pcs,pcs,pcs,1.7,3,,,,2011SXSL5932HX14.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
L- កាបូបស្បែកស្ពាយកូន Pink 3-4kg,2012000001,code128,,,pcs,pcs,pcs,5.4,9,,,,no_image.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
L- កាបូបស្បែកស្ពាយកូន Grey 3-4kg,2012000003,code128,,,pcs,pcs,pcs,5.4,9,,,,no_image.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
L- កាបូបស្បែកស្ពាយកូន Yellow 3-4kg,2012000004,code128,,,pcs,pcs,pcs,5.4,9,,,,no_image.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
M- កាបូបស្បែកស្ពាយកូន Pink 2-3kg,2013000001,code128,,,pcs,pcs,pcs,5.1,8,,,,no_image.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
M- កាបូបស្បែកស្ពាយកូន Grey 2-3kg,2013000003,code128,,,pcs,pcs,pcs,5.1,8,,,,no_image.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
M- កាបូបស្បែកស្ពាយកូន Yellow 2-3kg,2013000004,code128,,,pcs,pcs,pcs,5.1,8,,,,no_image.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
S- កាបូបស្បែកស្ពាយកូន Pink 0.5-1.5kg,2019000001,code128,,,pcs,pcs,pcs,4.8,8,,,,no_image.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
S- កាបូបស្បែកស្ពាយកូន Grey 0.5-1.5kg,2019000003,code128,,,pcs,pcs,pcs,4.8,8,,,,no_image.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
S- កាបូបស្បែកស្ពាយកូន Yellow 0.5-1.5kg,2019000004,code128,,,pcs,pcs,pcs,4.8,8,,,,no_image.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
អាវមានកាបូបម្នាស់-S Pineapple Bag Shirt,2103SXSL6175LB10,code128,,,pcs,pcs,pcs,1,3,,,,2103SXSL6175LB10.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
អាវមានកាបូបម្នាស់-M Pineapple Bag Shirt,2103SXSL6175LB12,code128,,,pcs,pcs,pcs,1,3,,,,2103SXSL6175LB12.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
អាវមានកាបូបម្នាស់-L Pineapple Bag Shirt,2103SXSL6175LB14,code128,,,pcs,pcs,pcs,1,3,,,,2103SXSL6175LB14.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
អាវមានកាបូបម្នាស់-XL Pineapple Bag Shirt,2103SXSL6175LB16,code128,,,pcs,pcs,pcs,1,3,,,,2103SXSL6175LB16.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
អាវមានកាបូបម្នាស់-2XL Pineapple Bag Shirt,2103SXSL6175LB18,code128,,,pcs,pcs,pcs,1,3,,,,2103SXSL6175LB18.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
អាវដៃត្រចៀកកណ្តុរ-S Petal Sleeve Shirt,2104CGLK1421BA10,code128,,,pcs,pcs,pcs,1.1,3,,,,2104CGLK1421BA10.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
អាវដៃត្រចៀកកណ្តុរ-M Petal Sleeve Shirt,2104CGLK1421BA12,code128,,,pcs,pcs,pcs,1.1,3,,,,2104CGLK1421BA12.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
អាវដៃត្រចៀកកណ្តុរ-L Petal Sleeve Shirt,2104CGLK1421BA14,code128,,,pcs,pcs,pcs,1.1,3,,,,2104CGLK1421BA14.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
អាវដៃត្រចៀកកណ្តុរ-XL Petal Sleeve Shirt,2104CGLK1421BA16,code128,,,pcs,pcs,pcs,1.1,3,,,,2104CGLK1421BA16.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dog Chews 5cm Bone,211101,code128,,,pcs,pcs,pcs,1,2,,,,211101.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dog Chews 10cm Bone,211103,code128,,,pcs,pcs,pcs,1.2,2,,,,211103.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dog Chews 21cm Bone,211107,code128,,,pcs,pcs,pcs,1.2,2,,,,211107.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ប្រឡៅផ្កាជ័រ,22222,code128,,,pcs,pcs,pcs,0.6,1.5,,,,no_image.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
XL- កាបូបស្បែកស្ពាយកូន Pink 4-8kg,2241200001,code128,,,pcs,pcs,pcs,6,9,,,,no_image.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
XL- កាបូបស្បែកស្ពាយកូន Grey 4-8kg,2241200003,code128,,,pcs,pcs,pcs,6,9,,,,no_image.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
XL- កាបូបស្បែកស្ពាយកូន Yellow 4-8kg,2241200004,code128,,,pcs,pcs,pcs,6,9,,,,no_image.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
ក្រាស់ឆ្មារអេសរមាស់ Cat It ,2251750035,code128,,,pcs,pcs,pcs,1,3.5,,,,2251750035.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cat Fit 2 kg Royal Canine ,3.18225E+12,code128,,,pcs,pcs,pcs,17.14,17.5,,,,3182250702201.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cat Gastrointestinal 2 kg Royal Canine ,3.18225E+12,code128,,,pcs,pcs,pcs,25.47,27,,,,3182250771252.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maxi Puppy 4Kg Royal Canin,3.18255E+12,code128,,,pcs,pcs,pcs,30.37,32,,,,3182550402149.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maxi Adult 4Kg Royal Canin,3.18255E+12,code128,,,pcs,pcs,pcs,26.29,27.5,,,,3182550402224.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royal Canin Medium Puppy 1kg,3.18255E+12,code128,,,pcs,pcs,pcs,7.3,9,,,,3182550402439.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royal Canin Maxi Puppy 1kg,3.18255E+12,code128,,,pcs,pcs,pcs,7.3,9,,,,3182550402460.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kitten 400g Royal Canin,3.18255E+12,code128,,,pcs,pcs,pcs,4.5,5.5,,,,3182550702379.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kitten 2Kg Royal Canin,3.18255E+12,code128,,,pcs,pcs,pcs,18.7,20,,,,3182550702423.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royal Canine Kitten 4kg,3.18255E+12,code128,,,pcs,pcs,pcs,29.48,35,,,,3182550702447.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indoor Adult Cat 2Kg Royal Canin,3.18255E+12,code128,,,pcs,pcs,pcs,19.75,21,,,,3182550704625.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mother & Baby Cat 400g Royal Canin,3.18255E+12,code128,,,pcs,pcs,pcs,5.4,5.5,,,,3182550707305.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mother & Baby Cat 2kg Royal Canin,3.18255E+12,code128,,,pcs,pcs,pcs,19.35,21,,,,3182550707312.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royal Canine Mother Baby 4kg,3.18255E+12,code128,,,pcs,pcs,pcs,33.23,37,,,,3182550707329.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medium Puppy 4Kg Royal Canin,3.18255E+12,code128,,,pcs,pcs,pcs,28.71,30,,,,3182550708180.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medium Adult 4Kg Royal Canin,3.18255E+12,code128,,,pcs,pcs,pcs,25.28,27,,,,3182550708197.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
RC Poodle Adult 500g ,3.18255E+12,code128,,,pcs,pcs,pcs,7.2,8.5,,,,3182550716826.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mini Adult 1.5kg Royal Canin,3.18255E+12,code128,,,pcs,pcs,pcs,14.94,16,,,,3182550727389.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poodle Adult 1.5Kg Royal Canin,3.18255E+12,code128,,,pcs,pcs,pcs,17,20,,,,3182550743174.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pug Adult 1.5Kg Royal Canin,3.18255E+12,code128,,,pcs,pcs,pcs,18.19,19,,,,3182550752404.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
RC Poodle Puppy 500g ,3.18255E+12,code128,,,pcs,pcs,pcs,7.2,8.5,,,,3182550765190.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poodle Puppy 1.5Kg Royal Canin,3.18255E+12,code128,,,pcs,pcs,pcs,18.25,20,,,,3182550765213.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dog Gastrointestinal 2kg Royal Canine ,3.18255E+12,code128,,,pcs,pcs,pcs,23.81,23.8,,,,3182550771054.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mini Starter 1Kg Royal Canin,3.18255E+12,code128,,,pcs,pcs,pcs,10.24,14,,,,3182550778657.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mini Starter 3Kg Royal Canin,3.18255E+12,code128,,,pcs,pcs,pcs,24.2,32.5,,,,3182550778671.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pug Puppy 1.5Kg Royal Canin,3.18255E+13,code128,,,pcs,pcs,pcs,19.91,20,,,,31825507813082.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mini Puppy 15kg Royal Canin,3.18255E+12,code128,,,pcs,pcs,pcs,64.6,80,,,,3182550782388.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medium Puppy 16kg Royal Canin ,3.18255E+12,code128,,,pcs,pcs,pcs,73,80,,,,3182550803229.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medium Adult 16kg Royal Canin,3.18255E+12,code128,,,pcs,pcs,pcs,72,80,,,,3182550803342.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maxi Puppy 16kg Royal Canin,3.18255E+12,code128,,,pcs,pcs,pcs,73,80,,,,3182550803359.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maxi Adult 16kg Royal Canin,3.18255E+12,code128,,,pcs,pcs,pcs,72,80,,,,3182550803373.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puppy  Gastrointestinal 1kg Royal Canine ,3.18255E+12,code128,,,pcs,pcs,pcs,14.51,16,,,,3182550815512.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mini Puppy 500g Royal Canin,3.18255E+12,code128,,,pcs,pcs,pcs,5.4,7,,,,3182550838344.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mini Puppy 1.5Kg Royal Canin,3.18255E+12,code128,,,pcs,pcs,pcs,15.68,17,,,,3182550838351.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mini Puppy 3Kg Royal Canin,3.18255E+12,code128,,,pcs,pcs,pcs,27.32,32.5,,,,3182550838368.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mini Adult 3kg Royal Canin,3.18255E+12,code128,,,pcs,pcs,pcs,27.88,29,,,,3182550879897.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kitten Gastrointestinal 2 kg Royal Canine ,3.18255E+12,code128,,,pcs,pcs,pcs,26.93,27,,,,3182550906258.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starter 4kg Royal Canine ,3.18255E+12,code128,,,pcs,pcs,pcs,45.08,46.5,,,,3182550932707.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mini Starter 3Kg Royal Canin,3.18255E+12,code128,,,pcs,pcs,pcs,23.8,32.5,,,,3182550933346.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belle France Dog Beef,3.25856E+12,code128,,,pcs,pcs,pcs,1.06,1.5,,,,3258561270012.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belle France Dog Chicken,3.25856E+12,code128,,,pcs,pcs,pcs,1.06,1.5,,,,3258561270036.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belle France Dog Lamb,3.25856E+12,code128,,,pcs,pcs,pcs,1.06,1.5,,,,3258561270050.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belle France Cat Beef,3.25856E+12,code128,,,pcs,pcs,pcs,0.53,1,,,,3258561270500.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belle France Cat Salmon,3.25856E+12,code128,,,pcs,pcs,pcs,0.53,1,,,,3258561270562.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virbac  Epiotic,3.59713E+12,code128,,,pcs,pcs,pcs,10.4,14.5,,,,3597133075755.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virbac Megaderm 4ml,3.59713E+12,code128,,,pcs,pcs,pcs,0.49,0.7,,,,no_image.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
NexGard Spectra 15-30kg,3.6611E+12,code128,,,pcs,pcs,pcs,29,35,,,,3661103067375.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
NexGard Spectra 7.5-15kg,3.6611E+12,code128,,,pcs,pcs,pcs,26.4,31,,,,3661103067382.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
NexGard Spectra 3.5-7.5Kg,3.6611E+12,code128,,,pcs,pcs,pcs,24.7,30,,,,3661103067399.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
NexGard Spectra 2-3.5KG,3.6611E+12,code128,,,pcs,pcs,pcs,20.3,25,,,,3661103067405.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
NexGard Spectra 30-60kg,3.6611E+12,code128,,,pcs,pcs,pcs,29.6,37,,,,3661103067412.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmartHeart Roast Beef Dog Food 20KG,3.85048E+12,code128,,,pcs,pcs,pcs,32.5,35,,,,3850477810204.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVY Dog Shampoo Red,40091001,code128,,,pcs,pcs,pcs,1.48,3,,,,40091001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVY Dog Shampoo Orange,40091002,code128,,,pcs,pcs,pcs,1.48,3,,,,40091002.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVY Dog Shampoo Pink,40091003,code128,,,pcs,pcs,pcs,1.48,3,,,,40091003.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVY Dog Shampoo Yellow,40091004,code128,,,pcs,pcs,pcs,1.48,3,,,,40091004.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
S-ប្រឡៅBPS,4.33298E+11,code128,,,pcs,pcs,pcs,0.8,2,,,,433298037519.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-ប្រឡៅBPS,4.33298E+11,code128,,,pcs,pcs,pcs,0.8,2,,,,433298037557.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ប្រដាប់លេងឆ្មារ,4.58028E+12,code128,,,pcs,pcs,pcs,1.68,4,,,,4580278059178.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hell Kitchen 2 Goat Milk Cat Porridge,4.58063E+12,code128,,,pcs,pcs,pcs,1.3,3,,,,4580626180042.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hell Kitchen 3 Cheese Chicken Cat Porridge,4.58063E+12,code128,,,pcs,pcs,pcs,1.3,3,,,,4580626180059.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hell Kitchen 4 Fish and Shrimp Cat Porridge,4.58063E+12,code128,,,pcs,pcs,pcs,1.3,3,,,,4580626180202.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hell Kitchen 1 Pumpkin and Ham Cat Porridge,4.58063E+12,code128,,,pcs,pcs,pcs,1.3,3,,,,4580626180219.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivy ទឹកជូតត្រចៀក Ear Lotion,46091001,code128,,,pcs,pcs,pcs,0.8,2.5,,,,46091001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivy ទឹកជូតភ្នែក​ Eye Lotion,46091002,code128,,,pcs,pcs,pcs,0.8,2.5,,,,46091002.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ciao Tower Chicken Tuna,4.90113E+12,code128,,,pcs,pcs,pcs,1.38,2.5,,,,4901133056413.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ciao Tower Bonito,4.90113E+12,code128,,,pcs,pcs,pcs,1.38,2.5,,,,4901133056437.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ciao Tower Chicken Fish,4.90113E+12,code128,,,pcs,pcs,pcs,1.38,2.5,,,,4901133056444.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ciao Petite Tuna,4.90113E+12,code128,,,pcs,pcs,pcs,1.45,2.25,,,,4901133549915.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ciao Petite Bonito,4.90113E+12,code128,,,pcs,pcs,pcs,1.45,2.25,,,,4901133549922.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ciao Petite Chicken,4.90113E+12,code128,,,pcs,pcs,pcs,1.45,2.25,,,,4901133549939.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ciao Cup Pudding Red,4.90113E+12,code128,,,pcs,pcs,pcs,0.7,1.5,,,,4901133622052.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ciao Cup Pudding Blue,4.90113E+12,code128,,,pcs,pcs,pcs,0.7,1.5,,,,4901133622069.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
