"Product Code","Product Name",Variant,Expected,Counted
6922192974881,"នំអង្គាមរូបបាតជើង Hamster",,0.0000,
6922192983920,"Vegetable Hamster",,9.0000,
6922192986396,"ឈីស Cheese Hamster",,31.0000,
6922192994810,"កម្រាល​លឿង Hamster",,7.0000,
6922192994827,"កម្រាល​ស្វាយ Hamster",,7.0000,
6922192994834,"កម្រាល​ផ្កាឈូក Hamster",,7.0000,
6922192994865,"កម្រាល​ផ្ទៃមេឃ Hamster",,6.0000,
6925677017172,"SOS Cat Long Hair Shampoo",,8.0000,
6925677017301,"SOS Dog Golden Shampoo",,4.0000,
6925677017318,"SOS Dog Black Shampoo",,3.0000,
6925677018179,"SOS Cat Kill Demodex Shampoo",,10.0000,
6925677018209,"SOS Cat Moisten Shampoo",,8.0000,
6925677020134,"SOS Dog White Hair Shampoo",,26.0000,
6925677020141,"SOS Dog Red Brown Shampoo",,8.0000,
6925677020158,"SOS Dog Sub-Healthy Shampoo",,2.0000,
6925677020165,"SOS Dog Fluffy Shampoo",,23.0000,
6925677020172,"SOS Special for Cat Shampoo",,19.0000,
6925677033257,"SOS 4L Green",,7.0000,
6925677033264,"SOS 4L White Hair",,7.0000,
6925677033271,"SOS 4L Brown Hair",,7.0000,
6925677033288,"SOS 4L Pink",,7.0000,
6925732104823,ចានឬស្សីភ្លោះ,,0.0000,
6928062203020,"ក្បាលតដបទឹកព្យួរទ្រុង Water Bottle Head",,1.0000,
6928949607682,"ឆ្កែ តុក្កតាអង្កៀមលេង",,4.0000,
6928949607699,"ដំរី តុក្កតាអង្កៀមលេង",,5.0000,
6928949607712,"កញ្ច្រោង តុក្កតាអង្កៀមលេង",,6.0000,
6928949607729,"ទា តុក្កតាអង្កៀមលេង",,0.0000,
6928949607743,"ជ្រូក តុក្កតាអង្កៀមលេង",,0.0000,
6928949612334,S-ប្រឡៅស្បែកកណ្តឹងមាស,,0.0000,
6928949612341,M-ប្រឡៅស្បែកកណ្តឹងមាស,,3.0000,
6928949612358,L-ប្រឡៅស្បែកកណ្តឹងមាស,,4.0000,
6928949612365,XL-ប្រឡៅស្បែកកណ្តឹងមាស,,5.0000,
6928949612372,L-ប្រឡៅស្បែកកណ្តឹងមាស,,2.0000,
6928949612389,M-ប្រឡៅស្បែកកណ្តឹងមាស,,2.0000,
6928949612396,S-ប្រឡៅស្បែកកណ្តឹងមាស,,3.0000,
6928949612402,XL-ប្រឡៅស្បែកកណ្តឹងមាស,,3.0000,
6928949612419,L-ប្រឡៅស្បែកកណ្តឹងមាស,,4.0000,
6928949612426,M-ប្រឡៅស្បែកកណ្តឹងមាស,,3.0000,
6928949612433,S-ប្រឡៅស្បែកកណ្តឹងមាស,,3.0000,
6928949612440,XL-ប្រឡៅស្បែកកណ្តឹងមាស,,1.0000,
6928949612464,L-ប្រឡៅស្បែកកណ្តឹងមាស,,5.0000,
6928949612471,M-ប្រឡៅស្បែកកណ្តឹងមាស,,4.0000,
6928949612488,S-ប្រឡៅស្បែកកណ្តឹងមាស,,0.0000,
6928949612495,XL-ប្រឡៅស្បែកកណ្តឹងមាស,,3.0000,
6928949615441,"ស្វា តុក្កតាអង្កៀមលេង",,1.0000,
6928949635548,"2XS កន្ទបកូនស្រី​ Diaper",,20.0000,
6928949635555,"XS កន្ទបកូនស្រី​ Diaper",,14.0000,
6928949635562,"S កន្ទបកូនស្រី​ Diaper",,27.0000,
6928949635579,"M កន្ទបកូនស្រី​ Diaper",,24.0000,
6928949635586,"L កន្ទបកូនស្រី​ Diaper",,26.0000,
6928949635593,"XL កន្ទបកូនស្រី​ Diaper",,22.0000,
6928949635609,"S-កន្ទបកូនប្រុស Boy Diaper",,12.0000,
6928949635616,"M-កន្ទបកូនប្រុស Boy Diaper",,17.0000,
6928949635623,"L-កន្ទបកូនប្រុស Boy Diaper",,27.0000,
6928949635630,"XL-កន្ទបកូនប្រុស Boy Diaper",,27.0000,
6928949648449,ខ្សែទាញមានបាល់,,1.0000,
6928949662308,"XL ពូកជ្រុង Grey",,5.0000,
6928949662353,"M ពូកជ្រុង Grey",,2.0000,
6928949663749,"XL ពូកជ្រុង Brown",,3.0000,
6928949663787,"M ពូកជ្រុង Brown",,3.0000,
6928949665590,"Orange Ball",,0.0000,
6928949665613,"Yellow Blue Ball",,0.0000,
6928949665637,"Blue Ball",,0.0000,
6928949671270,L-Yellowស្បែកជើងកវែង,,0.0000,
6928949671386,"M-Yellow ស្បែកជើងកវែង",,0.0000,
6928949671409,"S-Yellow ស្បែកជើងកវែង",,0.0000,
6928949671454,L-Blueស្បែកជើងកវែង,,0.0000,
6928949671539,M-Blueស្បែកជើងកវែង,,0.0000,
