Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,HSN Code,Secondary Name,Details,Invoice Details,Supplier Name,Supplier Part No,Supplier Price,Supplier 2 Name,Supplier 2 Part No,Supplier 2 Price,Supplier 3 Name,Supplier 3 Part No,Supplier 3 Price,Supplier 4 Name,Supplier 4 Part No,Supplier 4 Price,Supplier 5 Name,Supplier 5 Part No,Supplier 5 Price
កាំ2 រនាំងទ្វារ,70957,code128,,Daily Used,pcs,pcs,pcs,4.2,5.5,,,,70957.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
កាំ3 រនាំងទ្វារ,70958,code128,,Daily Used,pcs,pcs,pcs,6.57,7.5,,,,70958.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ប្រឡៅឆ្មារពណ៌ស្រស់,70959,code128,,Collar,pcs,pcs,pcs,0.6,2.5,,,,70959.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-មួកកីឡា,70960,code128,,Cloth,pcs,pcs,pcs,1.4,4,,,,70960.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-មួកកីឡា,70961,code128,,Cloth,pcs,pcs,pcs,1.7,4,,,,70961.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
XL-មួកកីឡា,70962,code128,,Cloth,pcs,pcs,pcs,2,4,,,,70962.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
S-អាវភ្លៀងក្រហម,70992,code128,,Cloth,pcs,pcs,pcs,3.15,6.5,,,,70992.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-អាវភ្លៀងក្រហម,70993,code128,,Cloth,pcs,pcs,pcs,3.48,6.5,,,,70993.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-អាវភ្លៀងក្រហម,70994,code128,,Cloth,pcs,pcs,pcs,3.82,6.5,,,,70994.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
XL-អាវភ្លៀងក្រហម,70995,code128,,Cloth,pcs,pcs,pcs,4.2,7.5,,,,70995.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2XL-អាវភ្លៀងក្រហម,70996,code128,,Cloth,pcs,pcs,pcs,4.53,7.5,,,,70996.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
