Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,HSN Code,Secondary Name,Details,Invoice Details,Supplier Name,Supplier Part No,Supplier Price,Supplier 2 Name,Supplier 2 Part No,Supplier 2 Price,Supplier 3 Name,Supplier 3 Part No,Supplier 3 Price,Supplier 4 Name,Supplier 4 Part No,Supplier 4 Price,Supplier 5 Name,Supplier 5 Part No,Supplier 5 Price
MeO Adult Persian 6.8kg,8850477012691,code128,,Food,pcs,pcs,pcs,20,21,,,,8850477012691.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O Soft Bits Tuna Chicken,8850477012714,code128,,Food,pcs,pcs,pcs,0.7,1.25,,,,8850477012714.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SM Gold Adult Medium-Large Breed 3kg,8850477013193,code128,,Food,pcs,pcs,pcs,12.75,14.5,,,,8850477013193.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SM Gold Adult Small Breed 3kg,8850477013438,code128,,Food,pcs,pcs,pcs,13.88,14.5,,,,8850477013438.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SM Gold Salmon Adult Medium-Large Breed 3kg,8850477013483,code128,,Food,pcs,pcs,pcs,12.75,14.5,,,,8850477013483.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O បបរឆ្មារ​-តូច Creamy Treats Chicken & Liver,8850477013681,code128,,Food,pcs,pcs,pcs,1.05,1.5,,,,8850477013681.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O បបរឆ្មារ​-តូច Creamy Treats Salmon,8850477013698,code128,,Food,pcs,pcs,pcs,1.1,1.5,,,,8850477013698.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O បបរឆ្មារ​-តូច Creamy Treats Bonito,8850477013704,code128,,Food,pcs,pcs,pcs,1.11,1.5,,,,8850477013704.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O បបរឆ្មារ​-តូច Creamy Treats Crab,8850477013711,code128,,Food,pcs,pcs,pcs,1.1,1.5,,,,8850477013711.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Pro Rabbit Food Purple,8850477014350,code128,,Food,pcs,pcs,pcs,0.93,1.5,,,,8850477014350.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SM Hamster Treat,8850477014398,code128,,Food,pcs,pcs,pcs,1.1,2,,,,8850477014398.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SM Pouch Salmon,8850477014916,code128,,Food,pcs,pcs,pcs,0.59,1,,,,8850477014916.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SM Dog Treat Grilled Beef,8850477014947,code128,,Food,pcs,pcs,pcs,0.74,1.25,,,,8850477014947.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SM Dog Treat Fruit Veggie,8850477014954,code128,,Food,pcs,pcs,pcs,0.74,1.25,,,,8850477014954.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SM Dog Treat Grilled Chicken,8850477014961,code128,,Food,pcs,pcs,pcs,0.74,1.25,,,,8850477014961.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O Gold Kitten 1.2kg,8850477014992,code128,,Food,pcs,pcs,pcs,10,10,,,,no_image.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
MeO Kitten Persian 6.8kg,8850477015043,code128,,Food,pcs,pcs,pcs,20.8,22,,,,8850477015043.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoi Cat 1kg,8850477015050,code128,,Food,pcs,pcs,pcs,1.48,2,,,,8850477015050.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O កំប៉ុង Creamy Treat Chicken,8850477015449,code128,,Food,pcs,pcs,pcs,7.34,8,,,,8850477015449.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O កំប៉ុង Creamy Treat Salmon,8850477015456,code128,,Food,pcs,pcs,pcs,7.34,8,,,,8850477015456.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O កំប៉ុង Creamy Treat Tuna Bonito,8850477015463,code128,,Food,pcs,pcs,pcs,7.34,8,,,,8850477015463.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O កំប៉ុង Creamy Treat Crab ,8850477015470,code128,,Food,pcs,pcs,pcs,7.34,8,,,,8850477015470.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luvcare Adult Small Breed Pink ,8850477015685,code128,,Food,pcs,pcs,pcs,5.7,6.5,,,,8850477015685.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O បបរឆ្មារ​-ធំ Creamy Treats Chicken&Liver,8850477015746,code128,,Food,pcs,pcs,pcs,3.8,4.5,,,,8850477015746.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O បបរឆ្មារ​-ធំ Creamy Treats Salmon,8850477015753,code128,,Food,pcs,pcs,pcs,3.8,4.5,,,,8850477015753.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O បបរឆ្មារ​-ធំ Creamy Treats Bonito,8850477015760,code128,,Food,pcs,pcs,pcs,3.83,4.5,,,,8850477015760.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O បបរឆ្មារ​-ធំ Creamy Treats Crab,8850477015777,code128,,Food,pcs,pcs,pcs,3.83,4.5,,,,8850477015777.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmartHeart​ចំណីកំប៉ុង Chicken,8850477015913,code128,,Food,pcs,pcs,pcs,1.22,1.5,,,,8850477015913.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmartHeart​ចំណីកំប៉ុង Chicken & Vegetable,8850477015944,code128,,Food,pcs,pcs,pcs,1.22,1.5,,,,8850477015944.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luvcare Adult Small Breed ,8850477016699,code128,,Food,pcs,pcs,pcs,5.71,6.5,,,,8850477016699.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
