Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,HSN Code,Secondary Name,Details,Invoice Details,Supplier Name,Supplier Part No,Supplier Price,Supplier 2 Name,Supplier 2 Part No,Supplier 2 Price,Supplier 3 Name,Supplier 3 Part No,Supplier 3 Price,Supplier 4 Name,Supplier 4 Part No,Supplier 4 Price,Supplier 5 Name,Supplier 5 Part No,Supplier 5 Price
ក្រាស់ដែក Iron Comb,70852,code128,,Daily Used,pcs,pcs,pcs,1.4,3,,,,70852.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
បង្គន់ឆ្មារ Cat Toilet,70853,code128,,Daily Used,pcs,pcs,pcs,2.85,7,,,,70853.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ចានការពារសើមមាត់,70854,code128,,Daily Used,pcs,pcs,pcs,2.7,5,,,,70854.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ដបទឹកព្យួរទ្រុងមានចានទ្រ,70855,code128,,Daily Used,pcs,pcs,pcs,2.5,5,,,,70855.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ប្រដាប់លេងឆ្មារ,70856,code128,,Toy,pcs,pcs,pcs,1.95,4.5,,,,70856.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
បង្គន់គីគីខ្នាតធំ Dog Toilet,70858,code128,,Daily Used,pcs,pcs,pcs,5.8,11,,,,70858.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ចានថ្ម រូបទន្សាយ,70860,code128,,Daily Used,pcs,pcs,pcs,1.2,2.5,,,,70860.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ចានថ្ម រូបការ៉ុត,70861,code128,,Daily Used,pcs,pcs,pcs,1.2,2.5,,,,70861.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ទ្រុង hamster 2ជាន់,70862,code128,,Daily Used,pcs,pcs,pcs,3.75,9,,,,70862.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ទ្រុងទន្សាយ​ Rabbit Cage,70863,code128,,Daily Used,pcs,pcs,pcs,4.65,11,,,,70863.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ឈុតផ្ទះhamsterម៉ូតទី1,70864,code128,,Daily Used,pcs,pcs,pcs,1.8,6,,,,70864.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ឈុតផ្ទះhamsterម៉ូតទី2,70865,code128,,Daily Used,pcs,pcs,pcs,1.2,5.5,,,,70865.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ឈុតផ្ទះhamsterម៉ូតទី3,70866,code128,,Daily Used,pcs,pcs,pcs,1.7,6,,,,70866.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ស្ពានកោង bridge,70867,code128,,Daily Used,pcs,pcs,pcs,0.3,1.5,,,,70867.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ទោង Swing,70868,code128,,Daily Used,pcs,pcs,pcs,0.2,1,,,,70868.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
កង់ហាត់ប្រាណ1 Running Wheel,70869,code128,,Daily Used,pcs,pcs,pcs,0.97,3,,,,70869.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
កង់ហាត់ប្រាណ2 Running Wheel,70870,code128,,Daily Used,pcs,pcs,pcs,1.6,3,,,,70870.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham ham នំមូលស្រួយទឹកដោះពពែ,70871,code128,,Food,pcs,pcs,pcs,0.76,1.25,,,,70871.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
នំ Good Boy,70872,code128,,Food,pcs,pcs,pcs,2.96,5,,,,70872.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
កំប៉ុងដាក់ត្រកួន ,70873,code128,,Daily Used,pcs,pcs,pcs,2,4,,,,70873.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ចានព្យួរទ្រុងសត្វតូចៗ,70874,code128,,Daily Used,pcs,pcs,pcs,1,2,,,,70874.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ផ្ទះកណ្តុររូបគោ,70875,code128,,Food,pcs,pcs,pcs,1.8,3.5,,,,70875.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ផ្ទះកណ្តុររូបទា,70876,code128,,Daily Used,pcs,pcs,pcs,1.3,3,,,,70876.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
